time,Open,High,Low,Close,support,resistance,trend
1779727500000000,77650.5,77786.0,77632.0,77695.0,60655.25,61214.166666666664,sideways
1779728400000000,77695.0,77771.0,77641.0,77652.0,60655.25,61214.166666666664,sideways
1779729300000000,77652.0,77652.0,77550.0,77625.5,60655.25,61214.166666666664,sideways
1779730200000000,77625.5,77625.5,77533.0,77552.5,60655.25,61214.166666666664,sideways
1779731100000000,77552.5,77554.0,77509.5,77524.0,60655.25,61214.166666666664,sideways
1779732000000000,77524.0,77631.0,77503.0,77603.0,60655.25,61214.166666666664,sideways
1779732900000000,77603.0,77630.0,77561.0,77612.5,60655.25,61214.166666666664,sideways
1779733800000000,77613.5,77613.5,77542.5,77580.5,60655.25,61214.166666666664,sideways
1779734700000000,77581.5,77597.0,77510.5,77512.0,60655.25,61214.166666666664,sideways
1779735600000000,77513.0,77517.0,77384.0,77465.5,60655.25,61214.166666666664,sideways
1779736500000000,77466.5,77492.5,77413.5,77488.0,60655.25,61214.166666666664,sideways
1779737400000000,77488.0,77493.0,77312.5,77376.0,60655.25,61214.166666666664,sideways
1779738300000000,77377.0,77438.5,77366.0,77417.5,60655.25,61214.166666666664,sideways
1779739200000000,77404.0,77449.5,77379.0,77410.0,60655.25,61214.166666666664,sideways
1779740100000000,77406.5,77473.0,77400.0,77403.5,60655.25,61214.166666666664,sideways
1779741000000000,77401.0,77440.5,77180.5,77240.0,60655.25,61214.166666666664,sideways
1779741900000000,77240.0,77323.0,77213.5,77244.0,60655.25,61214.166666666664,sideways
1779742800000000,77244.0,77341.0,77241.0,77335.0,60655.25,61214.166666666664,sideways
1779743700000000,77326.5,77336.0,77245.0,77324.0,60655.25,61214.166666666664,sideways
1779744600000000,77325.0,77346.0,77246.5,77273.5,60655.25,61214.166666666664,sideways
1779745500000000,77269.5,77367.0,77268.5,77334.5,60655.25,61214.166666666664,sideways
1779746400000000,77331.0,77420.0,77246.5,77373.5,60655.25,61214.166666666664,sideways
1779747300000000,77372.5,77398.0,77235.5,77275.0,60655.25,61214.166666666664,sideways
1779748200000000,77235.5,77235.5,77010.5,77159.0,60655.25,61214.166666666664,sideways
1779749100000000,77158.0,77220.5,77085.0,77086.0,60655.25,61214.166666666664,sideways
1779750000000000,77085.0,77264.0,77040.5,77252.0,60655.25,61214.166666666664,sideways
1779750900000000,77256.0,77299.0,77219.0,77255.5,60655.25,61214.166666666664,sideways
1779751800000000,77253.5,77330.5,77227.0,77302.0,60655.25,61214.166666666664,sideways
1779752700000000,77300.5,77337.5,77247.0,77281.5,60655.25,61214.166666666664,sideways
1779753600000000,77306.5,77321.0,77175.5,77196.5,60655.25,61214.166666666664,sideways
1779754500000000,77196.5,77214.5,77051.5,77097.0,60655.25,61214.166666666664,sideways
1779755400000000,77097.0,77169.5,76793.0,76840.5,60655.25,61214.166666666664,sideways
1779756300000000,76840.5,76901.0,76532.5,76760.0,60655.25,61214.166666666664,sideways
1779757200000000,76750.5,76849.0,76583.0,76807.5,60655.25,61214.166666666664,sideways
1779758100000000,76804.0,76850.0,76692.0,76760.5,60655.25,61214.166666666664,sideways
1779759000000000,76760.5,76760.5,76551.5,76638.0,60655.25,61214.166666666664,sideways
1779759900000000,76638.0,76767.5,76619.0,76718.0,60655.25,61214.166666666664,sideways
1779760800000000,76730.0,76788.0,76590.0,76735.0,60655.25,61214.166666666664,sideways
1779761700000000,76735.0,76745.5,76628.0,76639.0,60655.25,61214.166666666664,sideways
1779762600000000,76639.0,76701.0,76557.5,76565.0,60655.25,61214.166666666664,sideways
1779763500000000,76565.0,76656.0,76470.5,76632.0,60655.25,61214.166666666664,sideways
1779764400000000,76615.5,76632.0,76530.5,76530.5,60655.25,61214.166666666664,sideways
1779765300000000,76530.5,76582.0,76434.5,76551.0,60655.25,61214.166666666664,sideways
1779766200000000,76556.0,76686.0,76520.5,76621.5,60655.25,61214.166666666664,sideways
1779767100000000,76621.5,76648.5,76601.5,76629.0,60655.25,61214.166666666664,sideways
1779768000000000,76629.0,76677.0,76588.5,76639.5,60655.25,61214.166666666664,sideways
1779768900000000,76641.5,76727.0,76569.0,76701.5,60655.25,61214.166666666664,sideways
1779769800000000,76701.5,76759.0,76700.5,76738.0,60655.25,61214.166666666664,sideways
1779770700000000,76740.0,76786.5,76713.0,76714.0,60655.25,61214.166666666664,sideways
1779771600000000,76714.0,76808.5,76667.0,76774.0,60655.25,61214.166666666664,sideways
1779772500000000,76775.0,76857.0,76774.0,76830.0,60655.25,61214.166666666664,sideways
1779773400000000,76830.0,76951.5,76819.5,76882.0,60655.25,61214.166666666664,sideways
1779774300000000,76881.0,76896.5,76813.5,76887.5,60655.25,61214.166666666664,sideways
1779775200000000,76888.5,76888.5,76798.5,76838.5,60655.25,61214.166666666664,sideways
1779776100000000,76839.5,76875.0,76733.0,76806.5,60655.25,61214.166666666664,sideways
1779777000000000,76806.5,77031.0,76800.0,76944.0,60655.25,61214.166666666664,sideways
1779777900000000,76943.0,76946.5,76862.5,76871.0,60655.25,61214.166666666664,sideways
1779778800000000,76871.0,76888.0,76622.0,76650.0,60655.25,61214.166666666664,sideways
1779779700000000,76651.0,76685.0,76556.5,76671.5,60655.25,61214.166666666664,sideways
1779780600000000,76672.5,76672.5,76571.5,76613.0,60655.25,61214.166666666664,sideways
1779781500000000,76613.0,76731.5,76610.5,76686.5,60655.25,61214.166666666664,sideways
1779782400000000,76686.5,76781.0,76652.5,76752.5,60655.25,61214.166666666664,sideways
1779783300000000,76752.5,76781.0,76687.0,76773.5,60655.25,61214.166666666664,sideways
1779784200000000,76763.0,76821.0,76713.5,76795.5,60655.25,61214.166666666664,sideways
1779785100000000,76794.5,76801.0,76681.0,76688.0,60655.25,61214.166666666664,sideways
1779786000000000,76688.5,76712.0,76620.5,76651.5,60655.25,61214.166666666664,sideways
1779786900000000,76644.5,76780.5,76606.5,76702.5,60655.25,61214.166666666664,sideways
1779787800000000,76703.0,76752.0,76638.5,76655.0,60655.25,61214.166666666664,sideways
1779788700000000,76655.0,76672.0,76609.0,76641.0,60655.25,61214.166666666664,sideways
1779789600000000,76641.0,76696.5,76543.0,76688.0,60655.25,61214.166666666664,sideways
1779790500000000,76688.0,77241.5,76688.0,77198.5,60655.25,61214.166666666664,sideways
1779791400000000,77199.5,77549.5,77130.5,77474.0,60655.25,61214.166666666664,sideways
1779792300000000,77474.0,77601.0,77373.5,77399.0,60655.25,61214.166666666664,sideways
1779793200000000,77400.0,77480.0,77223.0,77239.0,60655.25,61214.166666666664,sideways
1779794100000000,77232.0,77327.5,77170.0,77198.5,60655.25,61214.166666666664,sideways
1779795000000000,77198.0,77286.5,77135.5,77196.0,60655.25,61214.166666666664,sideways
1779795900000000,77196.0,77254.5,77150.5,77155.0,60655.25,61214.166666666664,sideways
1779796800000000,77155.0,77201.0,76848.0,77020.0,60655.25,61214.166666666664,sideways
1779797700000000,77020.0,77075.5,76918.0,76987.5,60655.25,61214.166666666664,sideways
1779798600000000,76993.0,77077.5,76932.5,77063.0,60655.25,61214.166666666664,sideways
1779799500000000,77070.0,77117.5,77024.0,77100.0,60655.25,61214.166666666664,sideways
1779800400000000,77100.0,77119.0,77014.5,77059.0,60655.25,61214.166666666664,sideways
1779801300000000,77058.0,77059.5,76751.0,76763.0,60655.25,61214.166666666664,sideways
1779802200000000,76766.0,76964.0,76646.0,76868.5,60655.25,61214.166666666664,sideways
1779803100000000,76879.5,77434.0,76878.5,77199.5,60655.25,61214.166666666664,sideways
1779804000000000,77200.0,77378.0,77095.0,77378.0,60655.25,61214.166666666664,sideways
1779804900000000,77377.0,78058.5,77325.0,77924.5,60655.25,61214.166666666664,sideways
1779805800000000,77924.5,77974.5,76722.0,76788.5,60655.25,61214.166666666664,sideways
1779806700000000,76788.5,77166.5,76683.5,76874.0,60655.25,61214.166666666664,sideways
1779807600000000,76874.0,76984.5,76653.5,76937.0,60655.25,61214.166666666664,sideways
1779808500000000,76937.0,76953.0,76514.5,76615.0,60655.25,61214.166666666664,sideways
1779809400000000,76614.0,76668.5,76318.0,76501.0,60655.25,61214.166666666664,sideways
1779810300000000,76501.0,76519.5,76235.0,76478.5,60655.25,61214.166666666664,sideways
1779811200000000,76478.5,76494.5,76185.0,76306.0,60655.25,61214.166666666664,sideways
1779812100000000,76305.0,76541.0,76277.0,76514.0,60655.25,61214.166666666664,sideways
1779813000000000,76514.5,76680.0,76461.0,76511.5,60655.25,61214.166666666664,sideways
1779813900000000,76511.5,76571.0,76379.0,76536.0,60655.25,61214.166666666664,sideways
1779814800000000,76535.0,76626.0,76440.5,76451.5,60655.25,61214.166666666664,sideways
1779815700000000,76451.5,76460.0,76027.0,76033.0,60655.25,61214.166666666664,sideways
1779816600000000,76034.0,76037.0,75810.0,76005.5,60655.25,61214.166666666664,sideways
1779817500000000,76006.5,76132.5,75902.5,75910.0,60655.25,61214.166666666664,sideways
1779818400000000,75910.0,76014.5,75829.0,75997.5,60655.25,61214.166666666664,sideways
1779819300000000,75996.5,76261.0,75981.0,76075.5,60655.25,61214.166666666664,sideways
1779820200000000,76074.5,76118.0,75860.5,75892.5,60655.25,61214.166666666664,sideways
1779821100000000,75892.5,75988.0,75752.0,75824.0,60655.25,61214.166666666664,sideways
1779822000000000,75824.5,75916.0,75808.0,75837.5,60655.25,61214.166666666664,sideways
1779822900000000,75837.5,75913.5,75783.0,75895.5,60655.25,61214.166666666664,sideways
1779823800000000,75901.0,76036.5,75856.0,76001.0,60655.25,61214.166666666664,sideways
1779824700000000,76001.0,76082.0,75963.5,76028.5,60655.25,61214.166666666664,sideways
1779825600000000,76040.0,76101.0,76013.5,76090.5,60655.25,61214.166666666664,sideways
1779826500000000,76090.5,76138.0,75984.5,76137.0,60655.25,61214.166666666664,sideways
1779827400000000,76136.0,76159.5,75960.5,76049.5,60655.25,61214.166666666664,sideways
1779828300000000,76048.5,76098.5,76042.5,76083.0,60655.25,61214.166666666664,sideways
1779829200000000,76083.0,76093.5,75823.0,75870.5,60655.25,61214.166666666664,sideways
1779830100000000,75870.5,76034.0,75861.0,76022.5,60655.25,61214.166666666664,sideways
1779831000000000,76023.5,76054.0,75950.5,75973.0,60655.25,61214.166666666664,sideways
1779831900000000,75972.5,76006.0,75833.0,75865.0,60655.25,61214.166666666664,sideways
1779832800000000,75873.5,75977.0,75712.5,75775.0,60655.25,61214.166666666664,sideways
1779833700000000,75765.0,75822.5,75721.5,75771.5,60655.25,61214.166666666664,sideways
1779834600000000,75758.0,75847.0,75740.5,75775.5,60655.25,61214.166666666664,sideways
1779835500000000,75775.5,75775.5,75641.5,75731.0,60655.25,61214.166666666664,sideways
1779836400000000,75745.0,75913.0,75745.0,75869.0,60655.25,61214.166666666664,sideways
1779837300000000,75868.5,75924.5,75837.0,75877.0,60655.25,61214.166666666664,sideways
1779838200000000,75889.0,75963.5,75863.0,75925.5,60655.25,61214.166666666664,sideways
1779839100000000,75928.5,75941.0,75869.0,75903.5,60655.25,61214.166666666664,sideways
1779840000000000,75908.5,75993.5,75891.0,75960.0,60655.25,61214.166666666664,sideways
1779840900000000,75953.0,75953.0,75858.0,75910.0,60655.25,61214.166666666664,sideways
1779841800000000,75910.0,76024.5,75873.5,75940.0,60655.25,61214.166666666664,sideways
1779842700000000,75940.0,76069.5,75926.0,76056.5,60655.25,61214.166666666664,sideways
1779843600000000,76055.5,76086.0,75984.5,76056.0,60655.25,61214.166666666664,sideways
1779844500000000,76056.0,76056.0,75795.0,75845.0,60655.25,61214.166666666664,sideways
1779845400000000,75852.0,75908.0,75801.0,75841.5,60655.25,61214.166666666664,sideways
1779846300000000,75842.5,75960.5,75822.0,75847.0,60655.25,61214.166666666664,sideways
1779847200000000,75847.0,75869.5,75745.0,75789.5,60655.25,61214.166666666664,sideways
1779848100000000,75794.0,75812.5,75656.5,75733.0,60655.25,61214.166666666664,sideways
1779849000000000,75733.0,75812.5,75671.0,75711.5,60655.25,61214.166666666664,sideways
1779849900000000,75716.0,75857.0,75707.0,75851.0,60655.25,61214.166666666664,sideways
1779850800000000,75852.0,75941.0,75808.5,75857.0,60655.25,61214.166666666664,sideways
1779851700000000,75857.0,75868.5,75776.5,75819.0,60655.25,61214.166666666664,sideways
1779852600000000,75818.0,75840.0,75709.0,75741.5,60655.25,61214.166666666664,sideways
1779853500000000,75747.5,75748.5,75586.5,75636.0,60655.25,61214.166666666664,sideways
1779854400000000,75630.0,75681.5,75593.5,75601.0,60655.25,61214.166666666664,sideways
1779855300000000,75600.0,75605.0,75467.5,75480.5,60655.25,61214.166666666664,sideways
1779856200000000,75480.5,75492.5,75276.5,75322.0,60655.25,61214.166666666664,sideways
1779857100000000,75323.0,75577.0,75323.0,75543.0,60655.25,61214.166666666664,sideways
1779858000000000,75543.0,75618.0,75543.0,75597.5,60655.25,61214.166666666664,sideways
1779858900000000,75597.5,75686.5,75561.0,75639.0,60655.25,61214.166666666664,sideways
1779859800000000,75635.5,75695.0,75557.0,75604.0,60655.25,61214.166666666664,sideways
1779860700000000,75605.0,75711.5,75593.5,75677.5,60655.25,61214.166666666664,sideways
1779861600000000,75690.5,75770.0,75659.5,75707.0,60655.25,61214.166666666664,sideways
1779862500000000,75707.0,75716.5,75649.5,75708.5,60655.25,61214.166666666664,sideways
1779863400000000,75708.5,75797.5,75692.5,75796.5,60655.25,61214.166666666664,sideways
1779864300000000,75796.5,75868.0,75778.5,75801.0,60655.25,61214.166666666664,sideways
1779865200000000,75800.0,75856.5,75727.5,75758.0,60655.25,61214.166666666664,sideways
1779866100000000,75758.0,75837.5,75721.5,75834.0,60655.25,61214.166666666664,sideways
1779867000000000,75835.0,75938.0,75810.0,75848.5,60655.25,61214.166666666664,sideways
1779867900000000,75847.5,75941.0,75847.5,75936.0,60655.25,61214.166666666664,sideways
1779868800000000,75936.0,75978.0,75862.5,75883.5,60655.25,61214.166666666664,sideways
1779869700000000,75883.5,76039.5,75855.5,76010.5,60655.25,61214.166666666664,sideways
1779870600000000,76011.5,76011.5,75917.5,75935.5,60655.25,61214.166666666664,sideways
1779871500000000,75935.5,75956.0,75799.5,75838.5,60655.25,61214.166666666664,sideways
1779872400000000,75839.5,75847.5,75696.0,75717.5,60655.25,61214.166666666664,sideways
1779873300000000,75717.5,75819.0,75666.5,75784.0,60655.25,61214.166666666664,sideways
1779874200000000,75785.0,75946.0,75772.5,75892.5,60655.25,61214.166666666664,sideways
1779875100000000,75892.5,75911.0,75826.5,75877.0,60655.25,61214.166666666664,sideways
1779876000000000,75877.0,75921.5,75842.0,75921.0,60655.25,61214.166666666664,sideways
1779876900000000,75921.0,76008.0,75905.0,75958.0,60655.25,61214.166666666664,sideways
1779877800000000,75958.0,75983.5,75835.5,75874.0,60655.25,61214.166666666664,sideways
1779878700000000,75873.0,75913.5,75849.5,75864.0,60655.25,61214.166666666664,sideways
1779879600000000,75864.0,75966.5,75844.5,75920.0,60655.25,61214.166666666664,sideways
1779880500000000,75931.0,75993.5,75882.0,75884.5,60655.25,61214.166666666664,sideways
1779881400000000,75881.5,75881.5,75760.5,75805.0,60655.25,61214.166666666664,sideways
1779882300000000,75806.0,75806.0,75724.0,75739.0,60655.25,61214.166666666664,sideways
1779883200000000,75740.0,75750.0,75579.5,75601.5,60655.25,61214.166666666664,sideways
1779884100000000,75600.5,76158.5,75541.0,75911.0,60655.25,61214.166666666664,sideways
1779885000000000,75912.0,75967.0,75788.0,75893.0,60655.25,61214.166666666664,sideways
1779885900000000,75893.0,75893.5,75652.5,75655.0,60655.25,61214.166666666664,sideways
1779886800000000,75654.5,75737.0,75366.5,75423.0,60655.25,61214.166666666664,sideways
1779887700000000,75423.0,75469.0,75165.5,75175.5,60655.25,61214.166666666664,sideways
1779888600000000,75175.5,75302.5,74847.0,74907.5,60655.25,61214.166666666664,sideways
1779889500000000,74907.5,75087.0,74842.0,75062.5,60655.25,61214.166666666664,sideways
1779890400000000,75062.5,75256.5,74940.5,74991.5,60655.25,61214.166666666664,sideways
1779891300000000,74991.5,75160.5,74742.5,74859.0,60655.25,61214.166666666664,sideways
1779892200000000,74858.0,75117.5,74789.5,75051.5,60655.25,61214.166666666664,sideways
1779893100000000,75051.5,75146.5,74973.5,75009.0,60655.25,61214.166666666664,sideways
1779894000000000,75008.0,75141.0,74957.0,75104.5,60655.25,61214.166666666664,sideways
1779894900000000,75103.0,75387.5,75078.0,75336.5,60655.25,61214.166666666664,sideways
1779895800000000,75336.5,75493.5,75136.5,75186.5,60655.25,61214.166666666664,sideways
1779896700000000,75186.5,75415.0,75177.5,75308.0,60655.25,61214.166666666664,sideways
1779897600000000,75308.0,75391.0,75182.0,75271.5,60655.25,61214.166666666664,sideways
1779898500000000,75269.0,75292.0,75024.5,75075.5,60655.25,61214.166666666664,sideways
1779899400000000,75075.5,75141.5,74968.0,75119.5,60655.25,61214.166666666664,sideways
1779900300000000,75119.5,75301.0,75094.0,75281.0,60655.25,61214.166666666664,sideways
1779901200000000,75282.0,75324.0,74932.0,74952.5,60655.25,61214.166666666664,sideways
1779902100000000,74952.5,75066.0,74881.0,74984.0,60655.25,61214.166666666664,sideways
1779903000000000,74984.0,75023.5,74832.5,74888.0,60655.25,61214.166666666664,sideways
1779903900000000,74887.0,74957.5,74678.0,74846.0,60655.25,61214.166666666664,sideways
1779904800000000,74845.0,74923.0,74640.0,74714.5,60655.25,61214.166666666664,sideways
1779905700000000,74717.5,74916.0,74682.0,74888.5,60655.25,61214.166666666664,sideways
1779906600000000,74881.0,74981.5,74863.0,74960.0,60655.25,61214.166666666664,sideways
1779907500000000,74961.0,75016.0,74928.5,75007.5,60655.25,61214.166666666664,sideways
1779908400000000,75007.5,75046.5,74946.0,75028.5,60655.25,61214.166666666664,sideways
1779909300000000,75025.5,75067.5,74952.0,75017.0,60655.25,61214.166666666664,sideways
1779910200000000,75018.0,75086.5,74949.5,74991.0,60655.25,61214.166666666664,sideways
1779911100000000,74995.0,75055.0,74925.5,75048.0,60655.25,61214.166666666664,sideways
1779912000000000,75050.0,75288.0,75030.5,75279.0,60655.25,61214.166666666664,sideways
1779912900000000,75279.0,75396.0,75241.5,75250.0,60655.25,61214.166666666664,sideways
1779913800000000,75250.0,75268.0,75191.5,75227.0,60655.25,61214.166666666664,sideways
1779914700000000,75238.0,75268.5,75214.0,75245.0,60655.25,61214.166666666664,sideways
1779915600000000,75236.0,75236.0,75125.5,75144.0,60655.25,61214.166666666664,sideways
1779916500000000,75144.0,75184.5,75073.0,75073.0,60655.25,61214.166666666664,sideways
1779917400000000,75073.0,75085.5,74407.0,74606.5,60655.25,61214.166666666664,sideways
1779918300000000,74603.0,74603.0,74305.0,74447.5,60655.25,61214.166666666664,sideways
1779919200000000,74447.5,74750.0,74285.5,74375.0,60655.25,61214.166666666664,sideways
1779920100000000,74371.0,74620.0,74226.5,74571.5,60655.25,61214.166666666664,sideways
1779921000000000,74570.5,74642.5,74453.0,74598.5,60655.25,61214.166666666664,sideways
1779921900000000,74599.0,74635.5,74389.0,74396.5,60655.25,61214.166666666664,sideways
1779922800000000,74390.0,74452.5,74333.5,74428.0,60655.25,61214.166666666664,sideways
1779923700000000,74428.0,74552.5,74216.0,74276.0,60655.25,61214.166666666664,sideways
1779924600000000,74278.5,74380.5,74237.5,74357.5,60655.25,61214.166666666664,sideways
1779925500000000,74359.0,74469.5,74281.5,74425.0,60655.25,61214.166666666664,sideways
1779926400000000,74420.0,74563.0,74402.0,74417.5,60655.25,61214.166666666664,sideways
1779927300000000,74417.5,74553.5,74344.5,74457.5,60655.25,61214.166666666664,sideways
1779928200000000,74459.5,74555.0,74450.5,74555.0,60655.25,61214.166666666664,sideways
1779929100000000,74555.0,74562.5,74427.0,74550.0,60655.25,61214.166666666664,sideways
1779930000000000,74549.5,74573.0,74424.0,74457.0,60655.25,61214.166666666664,sideways
1779930900000000,74456.0,74520.5,74118.5,74266.0,60655.25,61214.166666666664,sideways
1779931800000000,74265.5,74388.5,74136.5,74243.5,60655.25,61214.166666666664,sideways
1779932700000000,74244.5,74361.0,74227.0,74320.5,60655.25,61214.166666666664,sideways
1779933600000000,74330.0,74381.5,74210.0,74362.0,60655.25,61214.166666666664,sideways
1779934500000000,74342.5,74363.5,74152.0,74188.5,60655.25,61214.166666666664,sideways
1779935400000000,74192.0,74271.5,74090.5,74239.5,60655.25,61214.166666666664,sideways
1779936300000000,74238.5,74337.5,74213.0,74263.5,60655.25,61214.166666666664,sideways
1779937200000000,74263.5,74363.0,74106.5,74189.0,60655.25,61214.166666666664,sideways
1779938100000000,74189.0,74218.5,73450.0,73720.0,60655.25,61214.166666666664,sideways
1779939000000000,73719.0,73764.5,73322.0,73403.5,60655.25,61214.166666666664,sideways
1779939900000000,73404.5,73541.0,73042.5,73232.0,60655.25,61214.166666666664,sideways
1779940800000000,73232.0,73234.0,72677.0,73055.0,60655.25,61214.166666666664,sideways
1779941700000000,73061.0,73102.0,72796.5,72983.0,60655.25,61214.166666666664,sideways
1779942600000000,72978.0,73177.5,72920.5,73160.0,60655.25,61214.166666666664,sideways
1779943500000000,73157.0,73171.5,73060.5,73152.0,60655.25,61214.166666666664,sideways
1779944400000000,73153.0,73153.0,72958.0,73000.0,60655.25,61214.166666666664,sideways
1779945300000000,73001.0,73016.5,72896.0,72925.0,60655.25,61214.166666666664,sideways
1779946200000000,72925.0,73053.0,72894.5,73009.5,60655.25,61214.166666666664,sideways
1779947100000000,73011.5,73041.5,72880.0,72967.5,60655.25,61214.166666666664,sideways
1779948000000000,72966.5,73011.0,72933.0,72973.5,60655.25,61214.166666666664,sideways
1779948900000000,72972.5,73007.0,72847.0,72911.5,60655.25,61214.166666666664,sideways
1779949800000000,72913.5,72928.5,72736.0,72888.5,60655.25,61214.166666666664,sideways
1779950700000000,72888.5,73190.0,72887.5,73178.5,60655.25,61214.166666666664,sideways
1779951600000000,73177.5,73216.5,73120.0,73188.0,60655.25,61214.166666666664,sideways
1779952500000000,73188.0,73316.0,73188.0,73237.0,60655.25,61214.166666666664,sideways
1779953400000000,73236.5,73482.5,73236.5,73469.5,60655.25,61214.166666666664,sideways
1779954300000000,73469.5,73486.0,73357.0,73469.0,60655.25,61214.166666666664,sideways
1779955200000000,73477.0,73481.5,73316.0,73427.5,60655.25,61214.166666666664,sideways
1779956100000000,73427.0,73427.0,73197.5,73247.5,60655.25,61214.166666666664,sideways
1779957000000000,73247.5,73281.5,73176.5,73264.5,60655.25,61214.166666666664,sideways
1779957900000000,73265.5,73356.0,73260.0,73301.5,60655.25,61214.166666666664,sideways
1779958800000000,73298.5,73374.0,73237.0,73290.0,60655.25,61214.166666666664,sideways
1779959700000000,73291.0,73397.0,73277.0,73380.5,60655.25,61214.166666666664,sideways
1779960600000000,73381.5,73472.5,73337.0,73466.5,60655.25,61214.166666666664,sideways
1779961500000000,73468.0,73543.5,73464.0,73521.0,60655.25,61214.166666666664,sideways
1779962400000000,73522.0,73602.5,73473.0,73556.0,60655.25,61214.166666666664,sideways
1779963300000000,73554.5,73561.0,73323.5,73410.5,60655.25,61214.166666666664,sideways
1779964200000000,73409.5,73497.5,73384.0,73494.5,60655.25,61214.166666666664,sideways
1779965100000000,73494.5,73582.5,73355.5,73382.0,60655.25,61214.166666666664,sideways
1779966000000000,73382.0,73442.5,73317.5,73422.0,60655.25,61214.166666666664,sideways
1779966900000000,73421.0,73445.0,73311.0,73340.0,60655.25,61214.166666666664,sideways
1779967800000000,73340.5,73460.5,73292.0,73459.0,60655.25,61214.166666666664,sideways
1779968700000000,73462.0,73519.0,73407.0,73487.0,60655.25,61214.166666666664,sideways
1779969600000000,73480.0,73504.0,73379.5,73379.5,60655.25,61214.166666666664,sideways
1779970500000000,73380.0,73397.0,73226.0,73356.5,60655.25,61214.166666666664,sideways
1779971400000000,73362.5,73533.5,73324.0,73461.5,60655.25,61214.166666666664,sideways
1779972300000000,73460.5,73562.5,73458.0,73503.0,60655.25,61214.166666666664,sideways
1779973200000000,73503.0,73557.5,73304.0,73315.5,60655.25,61214.166666666664,sideways
1779974100000000,73315.5,73315.5,72973.0,73136.5,60655.25,61214.166666666664,sideways
1779975000000000,73134.0,73137.5,72746.0,72763.0,60655.25,61214.166666666664,sideways
1779975900000000,72766.0,73070.5,72766.0,72995.5,60655.25,61214.166666666664,sideways
1779976800000000,72995.5,73317.5,72563.0,73298.5,60655.25,61214.166666666664,sideways
1779977700000000,73296.5,73554.0,72862.0,72945.0,60655.25,61214.166666666664,sideways
1779978600000000,72945.0,73031.0,72767.0,72836.5,60655.25,61214.166666666664,sideways
1779979500000000,72836.5,73019.5,72674.5,73001.5,60655.25,61214.166666666664,sideways
1779980400000000,73012.5,73163.0,72833.5,72843.0,60655.25,61214.166666666664,sideways
1779981300000000,72843.0,72956.0,72669.0,72940.5,60655.25,61214.166666666664,sideways
1779982200000000,72940.5,72994.0,72807.5,72994.0,60655.25,61214.166666666664,sideways
1779983100000000,72994.0,73046.5,72866.0,72907.0,60655.25,61214.166666666664,sideways
1779984000000000,72906.0,73142.0,72710.5,73079.0,60655.25,61214.166666666664,sideways
1779984900000000,73077.0,73289.5,73027.0,73130.0,60655.25,61214.166666666664,sideways
1779985800000000,73131.0,73337.5,73128.0,73337.0,60655.25,61214.166666666664,sideways
1779986700000000,73337.0,73422.5,73257.0,73422.5,60655.25,61214.166666666664,sideways
1779987600000000,73422.5,73483.5,73293.5,73464.5,60655.25,61214.166666666664,sideways
1779988500000000,73467.0,73467.5,73287.0,73344.0,60655.25,61214.166666666664,sideways
1779989400000000,73348.5,73525.0,73314.5,73453.0,60655.25,61214.166666666664,sideways
1779990300000000,73454.0,73712.5,73453.0,73526.0,60655.25,61214.166666666664,sideways
1779991200000000,73525.0,73723.0,73487.5,73613.5,60655.25,61214.166666666664,sideways
1779992100000000,73614.5,73730.0,73552.0,73564.5,60655.25,61214.166666666664,sideways
1779993000000000,73571.0,73662.5,73552.0,73581.0,60655.25,61214.166666666664,sideways
1779993900000000,73580.0,73717.5,73550.5,73633.0,60655.25,61214.166666666664,sideways
1779994800000000,73634.0,73634.0,73427.5,73460.0,60655.25,61214.166666666664,sideways
1779995700000000,73459.0,73546.0,73402.5,73545.0,60655.25,61214.166666666664,sideways
1779996600000000,73544.0,73584.0,73401.0,73417.5,60655.25,61214.166666666664,sideways
1779997500000000,73416.5,73507.5,73354.0,73401.0,60655.25,61214.166666666664,sideways
1779998400000000,73391.0,73516.5,73219.0,73421.5,60655.25,61214.166666666664,sideways
1779999300000000,73422.5,73648.0,73410.5,73628.0,60655.25,61214.166666666664,sideways
1780000200000000,73627.5,73703.5,73591.0,73685.0,60655.25,61214.166666666664,sideways
1780001100000000,73670.0,73671.0,73552.0,73560.0,60655.25,61214.166666666664,sideways
1780002000000000,73561.0,73698.0,73542.0,73677.5,60655.25,61214.166666666664,sideways
1780002900000000,73677.5,73743.5,73657.5,73676.5,60655.25,61214.166666666664,sideways
1780003800000000,73676.5,73907.5,73672.0,73897.5,60655.25,61214.166666666664,sideways
1780004700000000,73885.5,73885.5,73775.5,73804.0,60655.25,61214.166666666664,sideways
1780005600000000,73801.0,73939.0,73677.5,73694.0,60655.25,61214.166666666664,sideways
1780006500000000,73688.0,73702.5,73580.0,73590.5,60655.25,61214.166666666664,sideways
1780007400000000,73584.0,73599.0,73474.5,73480.0,60655.25,61214.166666666664,sideways
1780008300000000,73479.0,73576.5,73430.0,73456.5,60655.25,61214.166666666664,sideways
1780009200000000,73455.5,73581.0,73455.5,73579.5,60655.25,61214.166666666664,sideways
1780010100000000,73580.5,73679.5,73545.0,73660.5,60655.25,61214.166666666664,sideways
1780011000000000,73669.5,73705.0,73523.5,73584.5,60655.25,61214.166666666664,sideways
1780011900000000,73581.0,73626.5,73507.0,73599.0,60655.25,61214.166666666664,sideways
